,聚类种类,IsActiveStatus,IsActiveAssetStage,CrCardAssetStage,Exited
6512,2,3,8,9,0
6513,2,5,6,0,0
6514,2,3,6,6,0
6515,2,3,7,7,0
6516,1,0,2,2,0
6517,1,0,2,9,1
6518,1,0,2,2,0
6519,1,2,0,6,0
6520,1,0,0,0,0
6521,2,4,8,2,0
6522,1,2,0,6,0
6523,2,3,6,6,0
6524,1,2,2,9,1
6525,2,5,8,9,0
6526,1,0,0,0,0
6527,1,2,2,9,1
6528,1,2,2,9,0
6529,1,1,2,9,0
6530,2,3,8,2,0
6531,2,4,6,6,1
6532,1,0,0,6,0
6533,1,1,0,6,0
6534,2,4,8,2,0
6535,1,0,0,6,0
6536,2,4,8,9,0
6537,2,5,8,9,0
6538,2,5,6,0,0
6539,2,4,6,6,0
6540,2,4,6,0,0
6541,2,5,6,6,0
6542,2,5,8,2,0
6543,1,2,2,9,0
6544,2,3,6,6,0
6545,2,4,8,9,0
6546,2,4,8,9,0
6547,2,4,6,6,0
6548,1,2,0,6,0
6549,2,5,7,7,0
6550,2,4,8,9,1
6551,2,5,8,9,0
6552,2,3,6,6,0
6553,2,5,8,9,0
6554,2,5,8,9,0
6555,2,3,8,9,0
6556,2,5,8,9,0
6557,2,5,8,9,0
6558,2,5,8,9,0
6559,2,4,8,9,0
6560,2,5,8,9,0
6561,2,5,8,9,0
6562,2,5,8,9,0
6563,1,0,2,2,0
6564,2,5,6,6,0
6565,1,2,2,9,1
6566,2,4,6,6,0
6567,1,1,0,0,0
6568,1,1,0,6,0
6569,1,1,2,9,1
6570,1,2,2,2,0
6571,2,5,8,9,0
6572,1,2,2,9,0
6573,2,4,8,2,0
6574,2,5,8,2,0
6575,1,1,2,9,0
6576,1,2,2,2,1
6577,2,4,8,9,0
6578,2,3,8,9,0
6579,1,2,0,6,0
6580,2,5,8,9,0
6581,2,4,6,6,0
6582,1,1,2,9,0
6583,2,4,7,2,0
6584,2,3,8,2,0
6585,1,0,1,7,0
6586,1,0,2,9,0
6587,2,3,8,9,0
6588,2,5,8,9,0
6589,2,3,8,2,0
6590,1,2,2,9,0
6591,2,4,6,0,0
6592,1,1,2,9,0
6593,2,4,8,9,0
6594,1,2,2,9,1
6595,2,3,6,0,0
6596,1,2,2,9,0
6597,2,3,6,6,0
6598,1,2,0,6,0
6599,2,3,8,9,0
6600,2,3,8,2,0
6601,1,0,2,9,0
6602,1,1,0,6,1
6603,1,2,2,9,0
6604,2,3,8,2,0
6605,2,5,8,9,0
6606,1,0,2,9,0
6607,2,4,6,6,0
6608,2,5,6,6,0
6609,2,3,8,9,0
6610,1,1,0,0,0
6611,1,1,2,9,1
6612,1,2,1,7,1
6613,1,0,2,9,1
6614,2,3,8,9,1
6615,1,0,0,6,1
6616,1,2,0,6,0
6617,2,5,7,7,0
6618,1,2,2,9,1
6619,1,2,2,9,1
6620,1,1,2,9,1
6621,1,0,0,6,0
6622,2,4,6,6,0
6623,2,3,8,9,0
6624,1,0,2,9,0
6625,2,3,8,9,1
6626,2,4,7,7,0
6627,1,2,2,9,0
6628,2,4,6,6,0
6629,2,4,8,9,0
6630,1,2,2,9,1
6631,2,5,8,2,0
6632,2,3,6,6,1
6633,1,0,0,6,1
6634,1,0,2,9,0
6635,2,5,6,6,0
6636,1,0,2,9,0
6637,2,5,6,6,0
6638,2,3,8,2,0
6639,2,4,6,6,0
6640,1,0,0,6,0
6641,1,0,1,7,0
6642,2,3,7,2,0
6643,1,1,2,9,0
6644,2,5,6,6,0
6645,1,0,2,9,0
6646,2,4,8,9,0
6647,1,1,0,6,0
6648,1,1,0,6,0
6649,1,2,0,0,1
6650,2,5,6,6,0
6651,1,0,2,9,0
6652,1,2,0,6,1
6653,2,5,8,2,0
6654,1,2,2,9,1
6655,2,5,8,9,0
6656,1,2,2,9,0
6657,1,2,2,9,1
6658,1,0,0,6,0
6659,2,4,7,7,0
6660,1,0,0,0,0
6661,1,1,2,9,0
6662,1,1,2,2,0
6663,1,1,2,2,1
6664,2,5,8,9,0
6665,1,0,2,9,0
6666,2,3,8,9,0
6667,2,3,8,2,1
6668,2,5,6,0,0
6669,2,3,8,9,0
6670,1,2,0,6,0
6671,2,4,6,6,0
6672,1,0,1,7,0
6673,1,2,0,6,0
6674,1,2,2,2,1
6675,1,2,2,9,0
6676,1,2,0,0,0
6677,2,4,8,9,0
6678,2,4,6,6,0
6679,2,4,6,0,1
6680,1,0,0,6,1
6681,2,3,8,2,0
6682,1,1,0,6,1
6683,1,1,0,6,0
6684,2,4,8,9,0
6685,1,0,1,7,0
6686,1,0,0,6,1
6687,2,4,7,2,0
6688,2,5,6,6,0
6689,1,0,2,2,0
6690,1,0,2,9,0
6691,2,4,8,9,0
6692,1,1,2,9,0
6693,1,0,2,9,1
6694,2,3,7,7,1
6695,2,4,8,9,0
6696,1,1,2,2,0
6697,1,1,0,6,0
6698,2,5,6,0,0
6699,2,4,6,6,0
6700,2,5,6,6,0
6701,2,3,6,6,0
6702,1,0,2,9,0
6703,2,4,6,6,0
6704,2,4,8,2,1
6705,2,3,6,6,1
6706,1,2,0,6,0
6707,2,5,8,9,0
6708,1,0,0,6,0
6709,1,0,0,6,0
6710,1,0,2,2,0
6711,2,4,6,6,0
6712,2,3,6,0,0
6713,2,4,8,2,1
6714,2,5,8,9,0
6715,2,3,6,0,0
6716,1,0,0,6,1
6717,2,5,6,6,0
6718,1,2,0,6,0
6719,1,0,0,6,0
6720,2,5,8,2,0
6721,1,0,0,6,0
6722,2,4,8,9,0
6723,2,5,8,9,1
6724,2,4,8,2,1
6725,2,3,8,9,0
6726,1,2,0,6,0
6727,2,3,8,2,0
6728,1,2,2,9,0
6729,1,1,0,6,0
6730,2,5,8,9,0
6731,1,2,2,9,1
6732,1,2,1,7,0
6733,2,5,7,7,0
6734,2,3,6,6,0
6735,1,1,2,9,0
6736,1,2,0,6,0
6737,1,2,0,6,0
6738,2,3,6,6,0
6739,1,1,2,2,0
6740,1,2,2,9,0
6741,2,3,6,6,0
6742,1,1,0,0,0
6743,2,5,6,6,1
6744,2,5,6,0,0
6745,2,3,8,2,1
6746,2,5,8,9,0
6747,1,1,0,6,1
6748,2,5,6,6,0
6749,2,5,8,9,0
6750,1,2,2,9,1
6751,2,4,8,9,0
6752,2,3,8,9,0
6753,2,3,8,9,0
6754,1,0,2,9,1
6755,1,2,0,6,1
6756,2,5,6,6,0
6757,1,2,0,6,0
6758,2,3,8,2,0
6759,1,1,0,6,0
6760,2,3,8,9,0
6761,2,4,8,9,0
6762,1,2,0,6,0
6763,1,2,2,2,1
6764,1,2,2,2,0
6765,1,2,1,7,0
6766,2,4,8,9,0
6767,1,1,2,9,0
6768,2,3,8,9,0
6769,1,1,2,9,0
6770,2,3,6,6,0
6771,1,2,2,2,0
6772,2,4,6,6,0
6773,1,1,2,9,0
6774,2,3,6,6,0
6775,1,0,0,6,0
6776,1,1,2,9,0
6777,2,5,8,9,0
6778,2,3,6,6,0
6779,2,3,8,9,0
6780,2,3,8,9,0
6781,2,3,6,6,0
6782,1,1,2,9,0
6783,1,1,2,2,0
6784,2,3,8,2,0
6785,2,5,8,9,0
6786,2,4,8,9,0
6787,2,4,6,6,0
6788,1,1,0,6,0
6789,1,1,0,0,0
6790,2,4,8,2,1
6791,2,5,6,6,0
6792,1,1,2,2,0
6793,1,2,0,6,0
6794,2,3,7,7,0
6795,2,4,8,2,1
6796,2,4,8,9,0
6797,1,1,0,6,0
6798,2,4,6,6,0
6799,2,5,8,9,0
6800,1,2,2,9,0
6801,1,0,2,9,1
6802,1,2,0,0,0
6803,2,3,8,2,0
6804,2,5,8,2,0
6805,1,0,2,9,0
6806,1,0,2,9,0
6807,1,0,0,6,1
6808,1,1,2,9,0
6809,2,5,8,9,0
6810,1,2,0,6,0
6811,2,5,6,6,0
6812,2,3,6,0,0
6813,2,5,8,9,0
6814,2,5,6,0,0
6815,1,0,2,9,0
6816,2,4,8,9,0
6817,1,0,0,6,0
6818,1,1,2,2,0
6819,2,3,6,6,0
6820,2,3,6,6,0
6821,1,2,2,9,0
6822,2,3,7,7,0
6823,2,3,6,6,0
6824,2,3,8,9,0
6825,2,3,7,7,0
6826,2,5,6,0,0
6827,1,0,2,9,0
6828,2,5,6,6,1
6829,1,2,0,6,0
6830,1,2,2,2,0
6831,2,4,6,0,0
6832,1,2,0,6,0
6833,2,4,6,6,0
6834,2,3,6,6,0
6835,2,4,6,6,0
6836,2,3,8,9,0
6837,1,2,0,0,0
6838,1,2,0,6,0
6839,2,5,6,0,0
6840,2,3,6,6,0
6841,1,0,0,6,0
6842,2,4,8,2,0
6843,1,1,0,6,1
6844,2,5,6,6,0
6845,1,1,2,9,1
6846,1,1,1,7,0
6847,2,3,8,9,0
6848,1,2,2,2,0
6849,2,5,8,9,0
6850,2,4,8,9,0
6851,1,1,0,0,0
6852,1,1,2,9,0
6853,1,0,0,6,0
6854,1,0,1,7,0
6855,1,2,2,2,0
6856,2,4,6,0,0
6857,1,2,2,9,0
6858,1,0,2,9,0
6859,2,5,7,2,0
6860,1,0,2,9,1
6861,2,3,6,6,0
6862,1,0,2,2,0
6863,2,4,8,9,0
6864,2,4,7,2,0
6865,1,2,2,9,1
6866,2,4,6,0,0
6867,1,0,1,7,0
6868,1,2,0,6,0
6869,1,1,0,0,1
6870,2,5,6,6,0
6871,2,3,7,7,0
6872,1,0,2,9,0
6873,2,4,6,6,0
6874,1,1,2,9,0
6875,1,1,2,2,1
6876,2,3,6,6,0
6877,1,2,0,0,0
6878,1,1,0,6,0
6879,1,1,0,6,1
6880,1,0,0,6,0
6881,1,2,2,9,1
6882,1,2,0,0,0
6883,2,3,6,6,0
6884,1,2,1,7,0
6885,2,4,8,2,0
6886,2,3,8,9,0
6887,2,3,8,9,1
6888,2,3,8,9,0
6889,1,0,2,2,0
6890,2,3,8,2,0
6891,2,3,6,6,0
6892,1,2,2,9,1
6893,2,3,7,7,0
6894,2,4,8,9,0
6895,1,2,0,6,0
6896,2,3,8,9,0
6897,2,5,8,9,0
6898,1,0,0,0,0
6899,1,1,2,2,0
6900,2,5,8,9,0
6901,1,0,2,9,0
6902,1,0,2,9,0
6903,1,1,2,9,1
6904,2,4,6,6,0
6905,2,3,6,6,0
6906,1,0,2,9,1
6907,1,2,1,7,0
6908,1,0,2,9,0
6909,2,4,6,6,0
6910,2,4,7,7,1
6911,2,5,7,7,0
6912,1,0,2,2,0
6913,1,1,0,6,0
6914,2,3,6,0,0
6915,1,1,0,6,1
6916,2,3,8,2,0
6917,2,4,7,2,0
6918,1,1,0,6,1
6919,1,0,2,9,1
6920,1,2,1,7,0
6921,2,5,6,6,0
6922,1,0,1,2,0
6923,1,1,1,7,0
6924,2,5,7,2,0
6925,2,5,8,9,0
6926,2,3,8,2,0
6927,2,4,8,9,0
6928,2,5,8,9,0
6929,2,5,6,0,0
6930,2,3,7,7,0
6931,1,1,0,0,0
6932,2,3,6,0,1
6933,1,0,2,9,0
6934,1,2,2,9,0
6935,2,5,8,9,0
6936,1,1,1,7,0
6937,1,0,0,6,0
6938,2,4,8,9,0
6939,2,5,8,9,1
6940,2,3,8,9,0
6941,1,1,2,9,1
6942,1,1,0,6,0
6943,1,2,2,2,0
6944,2,4,6,6,0
6945,1,1,0,0,0
6946,2,3,6,6,0
6947,2,5,8,9,0
6948,1,2,2,9,1
6949,2,5,8,9,0
6950,1,0,2,9,0
6951,2,3,6,6,0
6952,1,2,0,0,0
6953,2,5,6,0,0
6954,2,5,7,2,0
6955,2,4,8,9,0
6956,2,4,7,2,0
6957,1,2,0,6,0
6958,1,2,2,9,1
6959,1,0,2,2,0
6960,2,4,6,6,0
6961,2,5,6,6,0
6962,1,0,2,2,0
6963,2,3,8,9,0
6964,1,2,0,6,0
6965,1,2,0,0,0
6966,2,4,6,6,0
6967,2,5,7,7,0
6968,1,1,1,7,0
6969,1,1,2,9,0
6970,1,2,2,9,1
6971,1,2,0,6,0
6972,1,2,0,6,0
6973,2,5,8,9,0
6974,1,0,0,0,0
6975,1,2,2,9,1
6976,1,1,0,6,1
6977,2,3,8,9,0
6978,2,3,6,6,0
6979,1,1,2,9,0
6980,2,3,7,2,0
6981,1,0,2,2,1
6982,1,2,0,6,0
6983,1,0,1,7,0
6984,1,0,0,6,0
6985,1,1,2,2,0
6986,2,4,6,6,0
6987,1,2,1,7,0
6988,2,3,6,6,0
6989,2,5,8,9,0
6990,2,4,6,6,0
6991,2,4,6,6,1
6992,1,0,2,2,0
6993,2,5,8,2,0
6994,2,5,8,9,1
6995,1,0,0,0,0
6996,1,2,2,2,0
6997,2,4,7,2,0
6998,2,5,6,6,0
6999,2,4,6,6,0
7000,1,1,0,6,0
7001,2,3,8,9,0
7002,1,1,2,2,0
7003,2,5,6,6,0
7004,2,3,6,6,0
7005,1,0,2,2,0
7006,1,0,2,9,0
7007,2,3,8,2,0
7008,1,1,0,6,0
7009,1,2,2,9,1
7010,1,1,2,9,0
7011,2,4,8,9,0
7012,1,0,0,0,0
7013,2,3,6,6,0
7014,2,4,6,6,0
7015,1,2,1,7,1
7016,1,0,2,9,0
7017,2,4,8,9,0
7018,2,4,6,6,0
7019,2,3,6,6,0
7020,2,5,8,2,0
7021,2,5,8,9,0
7022,2,4,8,9,0
7023,1,1,2,9,0
7024,2,5,6,0,0
7025,1,1,0,6,0
7026,1,2,0,0,0
7027,2,3,7,2,1
7028,1,2,1,2,0
7029,2,5,6,6,0
7030,1,2,2,9,0
7031,2,3,8,9,1
7032,1,2,2,9,0
7033,2,5,6,6,0
7034,2,3,6,6,1
7035,1,0,2,2,1
7036,2,5,8,9,0
7037,1,2,2,2,0
7038,1,2,2,9,0
7039,2,4,8,9,0
7040,2,3,6,6,0
7041,1,0,1,2,1
7042,2,5,8,2,1
7043,1,2,2,9,1
7044,2,3,7,7,0
7045,2,3,8,2,1
7046,2,4,8,9,1
7047,2,4,6,6,0
7048,1,2,2,9,0
7049,1,2,2,9,0
7050,1,2,0,0,0
7051,2,5,8,2,1
7052,1,1,2,2,0
7053,1,2,0,6,0
7054,2,3,6,0,0
7055,1,2,0,0,0
7056,1,2,0,6,0
7057,1,2,0,0,1
7058,1,0,0,6,0
7059,2,4,6,0,0
7060,2,3,8,9,0
7061,1,2,0,6,0
7062,1,1,2,9,0
7063,2,3,8,9,0
7064,1,0,0,0,0
7065,2,4,6,0,0
7066,2,4,8,9,0
7067,2,4,8,2,0
7068,1,2,2,9,1
7069,1,2,2,9,0
7070,2,3,7,7,0
7071,2,3,8,2,0
7072,2,4,6,6,0
7073,2,5,6,6,0
7074,1,2,2,2,0
7075,2,4,8,9,0
7076,1,2,2,9,0
7077,2,5,7,7,0
7078,1,0,2,9,0
7079,2,4,8,9,0
7080,2,4,6,0,0
7081,1,2,2,2,0
7082,1,2,1,7,0
7083,1,1,2,2,1
7084,1,2,0,6,1
7085,1,0,0,0,0
7086,1,1,2,9,0
7087,1,2,2,9,0
7088,2,3,7,7,1
7089,1,0,2,9,1
7090,2,5,8,2,0
7091,1,1,2,9,0
7092,2,5,6,0,0
7093,1,0,0,0,0
7094,1,0,0,6,0
7095,2,4,8,2,0
7096,2,3,6,0,0
7097,2,4,8,2,0
7098,1,0,0,0,0
7099,1,2,1,2,1
7100,2,3,8,2,0
7101,2,5,6,6,0
7102,2,3,6,6,0
7103,2,3,6,6,0
7104,1,0,0,6,0
7105,2,3,7,7,0
7106,1,1,2,9,0
7107,2,3,7,2,0
7108,2,4,8,9,0
7109,1,2,2,9,0
7110,2,3,8,2,1
7111,2,3,6,6,0
7112,1,2,2,2,0
7113,2,4,6,6,0
7114,2,5,8,2,0
7115,2,3,8,2,0
7116,2,4,6,6,1
7117,2,4,8,9,0
7118,2,5,6,6,0
7119,1,2,0,0,0
7120,1,1,2,9,0
7121,2,5,8,9,0
7122,1,0,2,9,0
7123,1,2,0,6,0
7124,2,4,8,2,0
7125,1,2,0,0,0
7126,1,2,2,9,1
7127,2,3,6,6,0
7128,2,5,8,2,1
7129,1,0,0,0,0
7130,1,2,2,9,0
7131,2,3,7,7,0
7132,2,5,6,6,0
7133,1,2,2,9,1
7134,2,4,8,2,0
7135,1,0,0,0,0
7136,1,0,2,2,0
7137,2,5,6,6,0
7138,1,0,0,6,0
7139,1,0,0,6,1
7140,2,5,6,6,0
7141,1,1,2,2,0
7142,1,1,2,2,1
7143,2,3,8,2,0
7144,2,5,8,2,0
7145,2,4,6,0,0
7146,2,3,8,9,0
7147,2,5,8,9,0
7148,2,3,8,2,0
7149,2,4,6,6,0
7150,2,3,8,2,0
7151,2,4,6,6,0
7152,2,5,8,9,0
7153,2,5,6,6,1
7154,2,5,6,0,0
7155,1,2,2,9,0
7156,1,0,0,6,0
7157,1,0,0,0,0
7158,1,1,0,0,0
7159,1,2,0,6,0
7160,2,5,6,6,0
7161,1,2,0,6,0
7162,2,5,6,6,0
7163,1,2,2,2,0
7164,2,5,6,6,0
7165,2,3,6,6,0
7166,2,3,8,9,0
7167,2,5,8,2,0
7168,1,2,0,6,0
7169,2,5,8,9,0
7170,1,0,1,2,0
7171,2,3,7,2,0
7172,2,3,7,2,1
7173,1,2,0,0,0
7174,1,0,0,6,1
7175,2,5,8,2,0
7176,1,2,0,6,0
7177,1,0,2,9,0
7178,1,0,2,9,0
7179,1,1,2,9,1
7180,2,5,8,9,1
7181,2,4,6,6,0
7182,2,5,8,2,0
7183,1,2,2,9,0
7184,2,5,8,9,0
7185,2,3,8,9,0
7186,2,5,6,6,0
7187,2,4,6,6,1
7188,1,2,0,6,0
7189,2,3,8,9,0
7190,2,5,8,9,0
7191,2,3,8,9,1
7192,1,2,2,9,0
7193,2,5,8,9,0
7194,2,4,8,9,0
7195,2,5,7,7,0
7196,1,0,0,6,0
7197,2,5,6,6,0
7198,1,2,0,6,1
7199,2,5,8,2,0
7200,2,4,6,6,0
7201,1,2,0,6,0
7202,2,4,6,6,0
7203,2,4,8,9,0
7204,2,3,6,6,0
7205,1,1,0,6,0
7206,1,2,0,6,0
7207,1,0,2,9,1
7208,2,4,7,7,0
7209,1,1,1,7,0
7210,1,1,2,9,0
7211,1,1,2,9,0
7212,2,5,6,6,0
7213,2,5,8,9,0
7214,2,5,6,6,0
7215,1,1,0,6,0
7216,1,2,2,9,0
7217,2,5,8,9,0
7218,1,2,0,6,1
7219,2,4,8,2,0
7220,1,1,2,9,0
7221,2,3,6,6,0
7222,2,5,6,0,1
7223,2,3,6,6,0
7224,1,2,2,9,1
7225,2,5,8,9,0
7226,2,3,8,9,0
7227,2,5,8,2,0
7228,2,4,8,2,0
7229,1,1,0,6,0
7230,2,3,8,2,0
7231,2,3,7,7,0
7232,2,5,8,2,0
7233,2,3,8,9,0
7234,1,0,0,6,0
7235,2,3,6,6,0
7236,2,3,8,9,0
7237,1,2,2,9,1
7238,2,5,7,7,0
7239,2,5,6,0,0
7240,1,0,2,2,0
7241,1,2,2,2,0
7242,1,0,2,9,1
7243,1,0,2,9,1
7244,2,3,8,9,0
7245,1,1,1,7,0
7246,2,3,8,2,0
7247,1,0,2,2,1
7248,2,3,7,7,0
7249,1,1,2,2,0
7250,2,5,8,9,0
7251,2,5,6,6,0
7252,2,5,8,2,0
7253,2,5,6,6,0
7254,1,1,2,9,1
7255,2,5,8,9,0
7256,2,5,8,9,0
7257,1,2,2,9,1
7258,2,4,6,6,0
7259,1,0,0,6,0
7260,1,2,0,6,0
7261,2,5,8,9,0
7262,1,1,0,6,0
7263,1,1,2,9,0
7264,2,4,6,0,1
7265,1,0,2,2,1
7266,1,1,0,6,0
7267,1,2,2,2,0
7268,1,1,1,2,1
7269,2,4,7,7,0
7270,1,2,2,9,0
7271,2,5,8,9,0
7272,2,5,8,9,0
7273,1,2,2,2,0
7274,1,2,1,7,0
7275,1,1,2,9,0
7276,1,2,2,9,0
7277,2,5,8,9,0
7278,2,4,6,6,0
7279,2,4,6,0,0
7280,2,4,8,9,0
7281,1,2,0,6,0
7282,1,0,2,9,0
7283,2,5,8,9,0
7284,2,4,8,9,0
7285,2,3,6,6,0
7286,1,0,0,6,0
7287,2,5,8,9,0
7288,1,1,0,6,0
7289,1,2,2,9,1
7290,1,0,0,6,0
7291,2,4,8,9,0
7292,1,1,2,9,0
7293,1,1,2,9,0
7294,2,3,7,2,0
7295,1,2,2,9,0
7296,1,1,2,2,1
7297,1,2,2,9,0
7298,2,3,7,7,0
7299,2,3,6,6,0
7300,2,3,8,9,0
7301,1,0,2,9,1
7302,2,4,7,2,0
7303,1,0,0,6,0
7304,1,2,0,6,0
7305,2,4,6,6,0
7306,2,5,8,2,0
7307,1,0,2,9,0
7308,2,5,8,9,0
7309,1,2,2,9,1
7310,1,0,2,9,1
7311,1,2,0,6,0
7312,1,1,2,2,0
7313,2,3,8,9,0
7314,2,3,8,9,0
7315,1,0,0,6,0
7316,2,4,6,0,0
7317,2,5,6,6,0
7318,2,4,7,7,0
7319,2,5,6,0,0
7320,1,1,2,9,0
7321,1,2,0,6,0
7322,2,4,8,9,0
7323,1,2,0,0,0
7324,2,4,8,2,0
7325,2,5,8,9,1
7326,2,4,8,2,0
7327,1,2,2,9,0
7328,1,0,0,6,0
7329,1,2,2,9,0
7330,2,5,6,0,0
7331,2,5,6,6,0
7332,1,2,2,9,1
7333,2,5,8,2,0
7334,1,2,1,2,0
7335,2,3,8,9,0
7336,2,5,6,0,0
7337,1,2,2,9,1
7338,1,0,2,2,0
7339,2,5,8,9,0
7340,2,3,8,2,0
7341,1,2,2,9,0
7342,2,3,8,9,0
7343,2,3,7,7,0
7344,1,2,2,9,0
7345,1,1,0,6,0
7346,1,0,0,0,0
7347,2,3,8,9,0
7348,2,3,8,2,0
7349,1,0,0,6,0
7350,1,2,0,6,0
7351,2,3,6,6,0
7352,1,1,2,2,0
7353,1,0,1,2,0
7354,2,5,6,6,0
7355,2,4,8,2,0
7356,2,4,6,6,0
7357,1,2,0,6,0
7358,2,5,6,6,0
7359,1,2,2,9,0
7360,1,2,1,7,0
7361,2,3,7,7,0
7362,1,0,1,7,0
7363,1,0,2,9,1
7364,2,3,8,9,0
7365,1,0,0,6,0
7366,2,3,8,9,0
7367,1,1,2,9,1
7368,2,4,6,6,0
7369,2,4,8,9,0
7370,2,5,8,9,0
7371,1,2,0,0,0
7372,2,3,6,6,0
7373,2,3,6,6,0
7374,2,4,8,9,0
7375,1,0,2,9,0
7376,1,2,2,9,0
7377,1,2,2,9,0
7378,2,4,8,2,0
7379,2,5,6,6,0
7380,2,5,8,9,0
7381,2,4,6,6,0
7382,2,4,8,9,1
7383,1,0,2,9,0
7384,2,5,8,9,0
7385,1,0,2,9,0
7386,2,5,8,9,0
7387,1,2,0,6,0
7388,1,2,2,9,1
7389,2,4,6,6,0
7390,2,5,7,7,0
7391,1,0,0,6,0
7392,1,1,2,9,0
7393,2,3,8,2,0
7394,2,3,8,9,0
7395,1,0,2,9,1
7396,2,5,7,7,0
7397,1,0,2,9,0
7398,2,3,8,2,0
7399,2,3,8,2,0
7400,1,0,0,6,0
7401,2,4,8,9,0
7402,1,0,0,0,1
7403,1,2,1,2,0
7404,2,4,8,9,1
7405,2,4,6,6,0
7406,1,0,0,0,0
7407,1,0,2,9,0
7408,1,0,0,6,0
7409,2,3,6,0,0
7410,1,2,0,6,0
7411,2,4,7,7,0
7412,2,4,6,6,0
7413,1,2,0,0,0
7414,1,1,2,2,0
7415,2,4,7,7,0
7416,2,3,8,9,0
7417,1,0,0,6,0
7418,2,5,8,9,0
7419,1,0,2,9,1
7420,1,2,2,9,0
7421,2,4,8,9,0
7422,2,3,8,9,0
7423,2,4,8,2,0
7424,1,1,2,2,0
7425,2,3,6,0,1
7426,2,4,8,9,0
7427,2,3,8,9,0
7428,2,3,6,6,0
7429,1,0,2,9,0
7430,1,0,2,9,0
7431,2,4,8,9,0
7432,2,5,7,7,1
7433,1,1,2,9,1
7434,2,3,8,9,0
7435,1,2,2,9,0
7436,1,0,2,2,0
7437,2,3,6,6,0
7438,2,3,6,0,0
7439,2,3,8,9,0
7440,1,0,2,9,0
7441,2,3,8,9,0
7442,2,4,8,9,0
7443,2,3,8,2,0
7444,2,3,8,9,0
7445,1,1,2,9,1
7446,1,1,2,9,0
7447,2,4,8,9,0
7448,2,5,8,9,0
7449,2,3,6,6,0
7450,1,1,2,9,1
7451,1,0,2,9,0
7452,1,1,0,0,0
7453,1,2,0,6,0
7454,1,2,1,2,0
7455,1,1,0,6,0
7456,1,1,0,6,0
7457,2,3,8,2,0
7458,1,1,2,2,1
7459,1,0,2,9,0
7460,1,1,0,6,0
7461,2,3,8,2,0
7462,1,1,2,9,0
7463,1,2,1,7,0
7464,2,3,6,6,0
7465,2,5,6,6,0
7466,2,3,8,2,0
7467,2,3,7,7,0
7468,1,0,0,6,0
7469,2,3,6,6,0
7470,2,4,8,9,0
7471,1,2,0,6,0
7472,1,0,2,9,0
7473,2,4,8,2,0
7474,2,3,8,9,0
7475,2,5,6,6,0
7476,2,5,6,6,1
7477,1,2,0,6,0
7478,2,5,6,6,0
7479,2,5,6,6,0
7480,2,5,6,0,0
7481,1,0,2,9,0
7482,2,4,8,9,1
7483,2,5,8,9,0
7484,1,2,1,7,0
7485,1,2,0,6,0
7486,2,5,8,9,0
7487,1,1,0,6,0
7488,1,2,2,9,0
7489,1,1,2,2,0
7490,1,1,0,0,0
7491,2,5,6,6,0
7492,1,1,2,9,0
7493,2,5,6,0,0
7494,1,1,2,2,0
7495,1,2,0,6,0
7496,2,3,7,7,0
7497,1,0,2,9,0
7498,1,0,0,0,1
7499,2,5,6,0,0
7500,1,2,2,2,0
7501,1,2,2,9,0
7502,1,0,0,6,0
7503,2,3,8,2,1
7504,1,2,2,9,1
7505,1,1,2,2,0
7506,2,3,8,9,0
7507,1,0,0,6,0
7508,2,5,8,2,1
7509,2,5,6,6,0
7510,1,2,0,6,0
7511,2,4,8,9,0
7512,2,3,6,6,0
7513,2,5,8,2,0
7514,2,3,8,9,0
7515,2,5,7,7,1
7516,1,1,2,9,0
7517,2,5,8,9,1
7518,1,2,0,0,0
7519,2,5,7,7,0
7520,2,4,8,9,1
7521,2,5,6,6,0
7522,2,5,8,9,0
7523,1,0,0,6,0
7524,2,4,6,6,0
7525,2,4,6,6,0
7526,2,5,6,6,0
7527,2,3,8,9,0
7528,1,2,2,9,1
7529,2,3,6,6,0
7530,1,1,0,0,0
7531,2,4,6,6,0
7532,1,0,2,9,0
7533,2,3,6,6,0
7534,2,4,6,0,0
7535,2,3,7,7,0
7536,2,4,8,9,0
7537,2,5,6,0,0
7538,1,0,2,9,1
7539,1,1,0,6,0
7540,2,5,6,0,0
7541,2,5,6,0,0
7542,2,5,8,9,0
7543,1,0,0,6,1
7544,1,2,2,2,0
7545,1,2,1,7,0
7546,1,0,2,9,0
7547,1,2,2,2,1
7548,2,3,8,9,0
7549,1,2,2,9,0
7550,2,5,8,9,0
7551,2,3,6,6,0
7552,2,3,6,6,0
7553,2,3,8,9,0
7554,1,2,0,6,0
7555,2,3,8,9,0
7556,1,2,2,9,0
7557,2,3,6,6,0
7558,2,3,6,6,0
7559,1,0,2,2,1
7560,1,2,2,2,1
7561,2,5,6,6,0
7562,2,3,8,2,0
7563,2,3,6,0,0
7564,2,4,6,6,0
7565,2,3,8,9,0
7566,2,3,8,2,0
7567,2,3,8,2,0
7568,1,0,0,0,0
7569,1,1,1,7,1
7570,1,2,2,2,0
7571,2,3,8,9,0
7572,2,3,6,6,0
7573,1,1,2,9,1
7574,2,5,8,2,0
7575,1,2,2,9,0
7576,2,4,8,9,0
7577,1,2,0,6,0
7578,2,4,8,9,0
7579,1,1,2,9,0
7580,1,2,1,7,0
7581,1,2,0,6,0
7582,2,5,6,6,0
7583,1,2,1,2,0
7584,1,2,0,0,0
